restaurant_name,cuisine,rating,offer_name,area,pure_veg,location,price_num,ratings_count,primary_cuisine,is_veg,num_offers,avg_rating_by_cuisine,value_index,price_band,demand_index,rating_band,offer_tier,reliable_rating
Take A Break,"Chinese, North Indian",4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Shanti Nagar,No,Bangalore,200.0,20.0,Chinese,0,1,3.9882028665931646,2.1,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
The Cake Fancy,Bakery,4.5,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹1000, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Basavanagudi,Yes,Bangalore,250.0,20.0,Bakery,1,3,4.052369668246445,1.8,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),High (3+),1
Aramane Donne Biriyani,"Biryani, South Indian",3.6,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, SAVE BIG
20% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Banashankari,No,Bangalore,250.0,100.0,Biryani,0,3,3.829276895943562,1.44,Mid (Rs150-300),1166.0867678958784,Average (3.5-4.0),High (3+),1
Barbecue By Punjab Grill,"North Indian, Kebabs",4.2,"FLAT 35% OFF
NO CODE REQUIRED, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Malleshwaram,No,Bangalore,900.0,100.0,North Indian,0,2,4.0570346320346315,0.4667,Luxury (Rs500+),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Davanagere Benne Dose,South Indian,4.3,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,Yes,Bangalore,120.0,1000.0,South Indian,1,1,4.09877408056042,3.5833,Budget (<Rs150),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Cakes By Flower Aura,"Bakery, Desserts",,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Reliance Fresh,No,Bangalore,300.0,,Bakery,0,2,4.052369668246445,,Mid (Rs150-300),1166.0867678958784,,Low (1-2),0
Donne Biryani Palace,"Biryani, Kebabs",4.0,"SAVE BIG
10% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,No,Bangalore,350.0,50.0,Biryani,0,2,3.829276895943562,1.1429,Premium (Rs300-500),1166.0867678958784,Average (3.5-4.0),Low (1-2),1
Rajanna Military Hotel,"Biryani, North Indian",4.2,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹749, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Vijayanagar,No,Bangalore,250.0,100.0,Biryani,0,3,3.829276895943562,1.68,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),High (3+),1
Lassi Cafe,"Beverages, Snacks",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Banashankari,No,Bangalore,250.0,,Beverages,0,1,4.054568527918781,,Mid (Rs150-300),1166.0867678958784,,Low (1-2),0
Just Cakes,"Bakery, Cakes and Pastries",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Vijayanagar,No,Bangalore,200.0,,Bakery,0,1,4.052369668246445,,Mid (Rs150-300),1166.0867678958784,,Low (1-2),0
Hatti Kaapi - Coffee And More,"Beverages, South Indian",4.4,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,Yes,Bangalore,50.0,5000.0,Beverages,1,1,4.054568527918781,8.8,Budget (<Rs150),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Cake Bite,Bakery,4.1,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 25% OFF
USE PARTYABOVE ₹1000, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹749, SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Vijayanagar,Yes,Bangalore,200.0,20.0,Bakery,1,5,4.052369668246445,2.05,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),High (3+),1
VadaWala,"Snacks, Beverages",4.4,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹159, SAVE BIG
20% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Banashankari,Yes,Bangalore,100.0,100.0,Snacks,1,3,4.017559523809524,4.4,Budget (<Rs150),1166.0867678958784,Good (4.0-4.5),High (3+),1
Food Stories,"Chinese, Snacks",4.0,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Banashankari,Yes,Bangalore,200.0,20.0,Chinese,1,3,3.9882028665931646,2.0,Mid (Rs150-300),1166.0867678958784,Average (3.5-4.0),High (3+),1
Bucket Biryani,"Biryani, North Indian",4.2,"FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹1500, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Ashok Nagar,No,Bangalore,700.0,100.0,Biryani,0,2,3.829276895943562,0.6,Luxury (Rs500+),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Maiyas Restaurants,South Indian,4.4,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,No,Bangalore,250.0,10000.0,South Indian,0,1,4.09877408056042,1.76,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Galli Kitchen,"South Indian, Fast Food",4.3,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Banashankari,Yes,Bangalore,200.0,1000.0,South Indian,1,1,4.09877408056042,2.15,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Baker'S Pride,"Bakery, Chaat",4.7,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Vijayanagar,No,Bangalore,150.0,100.0,Bakery,0,1,4.052369668246445,3.1333,Budget (<Rs150),1166.0867678958784,Excellent (4.5+),Low (1-2),1
Cake Of The Day,"Bakery, Snacks",4.3,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Banashankari,Yes,Bangalore,300.0,100.0,Bakery,1,1,4.052369668246445,1.4333,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Khichdi Bar,"Home Food, Healthy Food",4.4,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹349, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹500, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, FLAT DEAL
FLAT ₹100 OFF
USE SNACKSBINGEABOVE ₹299",Vijay Nagar,Yes,Bangalore,200.0,20.0,Home Food,1,5,4.235714285714286,2.2,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),High (3+),1
Godavari Ruchulu,Sweets,,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500","Sanjay Nagar, New Bel Road",No,Bangalore,148.0,,Sweets,0,1,4.2801282051282055,,Budget (<Rs150),1166.0867678958784,,Low (1-2),0
Rooftop Cafe,"Continental, American",3.9,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹600, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,Yes,Bangalore,120.0,500.0,Continental,1,5,3.966666666666667,3.25,Budget (<Rs150),1166.0867678958784,Average (3.5-4.0),High (3+),1
Frosty Crumble,"Desserts, Ice Cream",4.6,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,No,Bangalore,350.0,100.0,Desserts,0,1,4.173720136518772,1.3143,Premium (Rs300-500),1166.0867678958784,Excellent (4.5+),Low (1-2),1
The Celebration Cakes And Desserts,"Bakery, Desserts",4.1,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹850, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Koramangala,Yes,Bangalore,150.0,100.0,Bakery,1,4,4.052369668246445,2.7333,Budget (<Rs150),1166.0867678958784,Good (4.0-4.5),High (3+),1
Green Theory,"Italian, Continental",4.3,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Richmond Town,Yes,Bangalore,1000.0,1000.0,Italian,1,1,4.0,0.43,Luxury (Rs500+),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Royal Pork Shop & Restaurant,"Indian, North Eastern",4.4,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Banashankari,No,Bangalore,200.0,100.0,Indian,0,1,3.951452282157676,2.2,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Sweet Bake - Cake & Desserts,"Bakery, Desserts",4.1,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹600, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Koramangala,Yes,Bangalore,150.0,100.0,Bakery,1,4,4.052369668246445,2.7333,Budget (<Rs150),1166.0867678958784,Good (4.0-4.5),High (3+),1
Boba Cafe - A True Bubble Tea,Beverages,4.4,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹1000, FLAT DEAL
FLAT ₹40 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, SAVE BIG
15% OFF UPTO ₹80
USE JUMBOABOVE ₹479",Vasanthnagar,Yes,Bangalore,500.0,100.0,Beverages,1,5,4.054568527918781,0.88,Premium (Rs300-500),1166.0867678958784,Good (4.0-4.5),High (3+),1
Casa Kunafa,"Middle Eastern, Desserts",4.4,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,No,Bangalore,600.0,100.0,Middle Eastern,0,2,4.220000000000001,0.7333,Luxury (Rs500+),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Kulfi Shulfi - Kulfis & Icecreams,"Ice Cream, Desserts",4.7,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 30% OFF
USE PARTYABOVE ₹500, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹599, SAVE BIG
20% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Basavanagudi,Yes,Bangalore,120.0,9.0,Ice Cream,1,5,4.292817679558011,3.9167,Budget (<Rs150),1166.0867678958784,Excellent (4.5+),High (3+),0
Pure & Natural,"Juices, Continental",4.4,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,Yes,Bangalore,450.0,5000.0,Juices,1,1,4.190625,0.9778,Premium (Rs300-500),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Namaste Punjab,"Snacks, Beverages",3.1,"DEAL OF DAY
30% OFF UPTO ₹75
USE STEALDEALABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, SAVE BIG
25% OFF UPTO ₹125
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, 25% OFF UPTO ₹65
USE TRYNEWABOVE ₹179",Basaveshwaranagar,No,Bangalore,400.0,4.0,Snacks,0,5,4.017559523809524,0.775,Premium (Rs300-500),1166.0867678958784,Below Avg (3.0-3.5),High (3+),0
The Baklava Company,"Turkish, Desserts",4.0,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Central Bangalore,Yes,Bangalore,300.0,20.0,Turkish,1,2,4.24,1.3333,Mid (Rs150-300),1166.0867678958784,Average (3.5-4.0),Low (1-2),1
Namo Andhra - Pure Veg,"Andhra, Biryani",4.6,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Central Bangalore,No,Bangalore,350.0,10.0,Andhra,0,2,3.9108108108108106,1.3143,Premium (Rs300-500),1166.0867678958784,Excellent (4.5+),Low (1-2),1
Dosti Wale Momos,"Tibetan, Bubble Tea",4.5,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹100 OFF
USE FLAT100ABOVE ₹349, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹800, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",West Of Chord Road,No,Bangalore,200.0,7.0,Tibetan,0,4,4.166666666666667,2.25,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),High (3+),0
Cafe Azzure,"American, Italian",4.0,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Mg Road,No,Bangalore,1000.0,100.0,American,0,2,4.074666666666667,0.4,Luxury (Rs500+),1166.0867678958784,Average (3.5-4.0),Low (1-2),1
The Bar Stock Exchange,"Chinese, North Indian",4.0,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹900, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",St. Marks Road,No,Bangalore,800.0,100.0,Chinese,0,4,3.9882028665931646,0.5,Luxury (Rs500+),1166.0867678958784,Average (3.5-4.0),High (3+),1
The Waffle Man (From The House Of Cookieman),"Waffle, Desserts",5.0,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹150 OFF
USE FLAT150ABOVE ₹399, FLAT DEAL
FLAT ₹125 OFF
USE FLAT125ABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Malleshwaram,Yes,Bangalore,500.0,4.0,Waffle,1,4,4.140625,1.0,Premium (Rs300-500),1166.0867678958784,Excellent (4.5+),High (3+),0
The Food Corner,"Chinese, North Indian",4.4,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Vasanth Nagar,Yes,Bangalore,150.0,500.0,Chinese,1,2,3.9882028665931646,2.9333,Budget (<Rs150),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
The Rice Bowl,Chinese,4.5,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹125 OFF
USE SNACKSBINGEABOVE ₹299, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹1500, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Lavelle Road,No,Bangalore,450.0,1000.0,Chinese,0,5,3.9882028665931646,1.0,Premium (Rs300-500),1166.0867678958784,Good (4.0-4.5),High (3+),1
Bhole Ke Chole,"North Indian, Snacks",4.0,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹349, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹500, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, FLAT DEAL
FLAT ₹100 OFF
USE SNACKSBINGEABOVE ₹299",Vijayanagar,Yes,Bangalore,200.0,50.0,North Indian,1,5,4.0570346320346315,2.0,Mid (Rs150-300),1166.0867678958784,Average (3.5-4.0),High (3+),1
Lucknowee,"Biryani, Kebabs",4.2,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Koramangala,No,Bangalore,600.0,100.0,Biryani,0,2,3.829276895943562,0.7,Luxury (Rs500+),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Kabab Korner,"North Indian, Chinese",4.6,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",St Marks Road,No,Bangalore,500.0,10000.0,North Indian,0,1,4.0570346320346315,0.92,Premium (Rs300-500),1166.0867678958784,Excellent (4.5+),Low (1-2),1
Amritsari Kulcha Hut,North Indian,4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Btm,Yes,Bangalore,300.0,7.0,North Indian,1,1,4.0570346320346315,1.4,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),Low (1-2),0
Pizza Stop,"Italian, Pizzas",4.4,"FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹900, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Lavelle Road,No,Bangalore,400.0,1000.0,Italian,0,2,4.0,1.1,Premium (Rs300-500),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Papparoti,"Bakery, Desserts",4.2,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹150 OFF
USE STEALDEAL150ABOVE ₹299, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹800, FLAT DEAL
FLAT ₹150 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Ashok Nagar,Yes,Bangalore,600.0,20.0,Bakery,1,5,4.052369668246445,0.7,Luxury (Rs500+),1166.0867678958784,Good (4.0-4.5),High (3+),1
Hard Rock Cafe,"American, Italian",4.2,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹150 OFF
USE FLAT150ABOVE ₹1299, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",St. Marks Road,No,Bangalore,900.0,500.0,American,0,3,4.074666666666667,0.4667,Luxury (Rs500+),1166.0867678958784,Good (4.0-4.5),High (3+),1
Sodabottleopenerwala,"Parsi, Indian",4.4,"FLAT DEAL
FLAT ₹150 OFF
USE FLAT150ABOVE ₹599, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Lavelle Road,No,Bangalore,500.0,1000.0,Parsi,0,2,4.4,0.88,Premium (Rs300-500),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
UDUPI CAFE,"Indian, Biryani",2.9,"FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹1200, FLAT DEAL
FLAT ₹150 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
10% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Basaveshwaranagar,Yes,Bangalore,300.0,6.0,Indian,1,4,3.951452282157676,0.9667,Mid (Rs150-300),1166.0867678958784,Poor (<3.0),High (3+),0
Shetty Lunch Home,"Seafood, Mangalorean",4.4,"FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹1000, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,No,Bangalore,450.0,1000.0,Seafood,0,2,4.3,0.9778,Premium (Rs300-500),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Mimi Chinese Takeout,"Chinese, Asian",4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,No,Bangalore,850.0,100.0,Chinese,0,1,3.9882028665931646,0.4941,Luxury (Rs500+),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Sri Maruthi Miltry Hotel,"Biryani, South Indian",3.8,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Rajajinagar,No,Bangalore,250.0,10000.0,Biryani,0,2,3.829276895943562,1.52,Mid (Rs150-300),1166.0867678958784,Average (3.5-4.0),Low (1-2),1
Maruthi Davanagere Benne Dose,South Indian,4.5,"FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹349, FLAT 10% OFF
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Banashankari,Yes,Bangalore,120.0,1000.0,South Indian,1,3,4.09877408056042,3.75,Budget (<Rs150),1166.0867678958784,Good (4.0-4.5),High (3+),1
New Kadai Restaurant,"North Indian, Biryani",3.5,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Rajajinagar,No,Bangalore,250.0,10.0,North Indian,0,1,4.0570346320346315,1.4,Mid (Rs150-300),1166.0867678958784,Below Avg (3.0-3.5),Low (1-2),1
Desserted,"Beverages, Snacks",4.4,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Vasanth Nagar,No,Bangalore,600.0,50.0,Beverages,0,1,4.054568527918781,0.7333,Luxury (Rs500+),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Fries Box,"Snacks, American",3.1,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹800, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Banashankari,Yes,Bangalore,250.0,6.0,Snacks,1,3,4.017559523809524,1.24,Mid (Rs150-300),1166.0867678958784,Below Avg (3.0-3.5),High (3+),0
New Shanthi Sagar(Old) - Hosahalli Metro Station,"Chinese, Desserts",4.5,"15% OFF UPTO ₹45
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹749, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Vijayanagar,Yes,Bangalore,300.0,10000.0,Chinese,1,3,3.9882028665931646,1.5,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),High (3+),1
Panchami Veg,"North Indian, Chinese",4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Banashankari,Yes,Bangalore,200.0,1000.0,North Indian,1,1,4.0570346320346315,2.1,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Chat Bandi,"Chaat, Snacks",4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,Yes,Bangalore,130.0,100.0,Chaat,1,1,4.076923076923077,3.2308,Budget (<Rs150),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Northwind Restaurant,"Mangalorean, South Indian",4.4,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Malleshwaram,No,Bangalore,400.0,1000.0,Mangalorean,0,1,4.325,1.1,Premium (Rs300-500),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
LJ Iyengars Cakes N Cookies Sweets,Bakery,4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Rajajinagar,No,Bangalore,200.0,1000.0,Bakery,0,1,4.052369668246445,2.1,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Hotel Revoli Inn,"Indian, Chinese",4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Shanti Nagar,No,Bangalore,400.0,1000.0,Indian,0,1,3.951452282157676,1.05,Premium (Rs300-500),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Maggi Mane,"Beverages, Italian",4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Rajajinagar,Yes,Bangalore,200.0,100.0,Beverages,1,1,4.054568527918781,2.1,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Mayura Cafe,"Biryani, Indian",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Basavanagudi,Yes,Bangalore,150.0,,Biryani,1,1,3.829276895943562,,Budget (<Rs150),1166.0867678958784,,Low (1-2),0
M/S. SUKHSAGAR HOTEL GANDHINAGAR,North Indian,4.3,"FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹749, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Majestic,Yes,Bangalore,200.0,1000.0,North Indian,1,2,4.0570346320346315,2.15,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Kunafa Bytes,"Turkish, Sweets",4.2,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹1000, FLAT DEAL
FLAT ₹100 OFF
USE FLAT100ABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,No,Bangalore,700.0,100.0,Turkish,0,4,4.24,0.6,Luxury (Rs500+),1166.0867678958784,Good (4.0-4.5),High (3+),1
Zoroy Luxury Chocolates,"Desserts, Bakery",4.5,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹1000, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Church Street,No,Bangalore,400.0,50.0,Desserts,0,3,4.173720136518772,1.125,Premium (Rs300-500),1166.0867678958784,Good (4.0-4.5),High (3+),1
Suchi Ruchi,"South Indian, Chinese",4.1,"15% OFF UPTO ₹45
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹349, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹500, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Malleshwaram,Yes,Bangalore,200.0,10000.0,South Indian,1,4,4.09877408056042,2.05,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),High (3+),1
New Punjabi Hotel,"North Indian, Chinese",3.6,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹159, Free Delight
NO CODE REQUIREDABOVE ₹250, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Koramangala,No,Bangalore,160.0,10000.0,North Indian,0,3,4.0570346320346315,2.25,Mid (Rs150-300),1166.0867678958784,Average (3.5-4.0),High (3+),1
Sri Vasavi Chats,Indian,4.1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,Yes,Bangalore,250.0,100.0,Indian,1,1,3.951452282157676,1.64,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
Seventh Heaven,"Chinese, Indian",3.6,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹450, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jayanagar,No,Bangalore,200.0,100.0,Chinese,0,3,3.9882028665931646,1.8,Mid (Rs150-300),1166.0867678958784,Average (3.5-4.0),High (3+),1
Mumbai Masala,"Maharashtrian, Street Food",2.4,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Basavanagudi,Yes,Bangalore,250.0,3.0,Maharashtrian,1,1,4.078947368421052,0.96,Mid (Rs150-300),1166.0867678958784,Poor (<3.0),Low (1-2),0
Purple Hippie,Healthy Food,4.7,"25% OFF UPTO ₹65
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹600, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jp Nagar,Yes,Bangalore,250.0,100.0,Healthy Food,1,3,4.303614457831325,1.88,Mid (Rs150-300),1166.0867678958784,Excellent (4.5+),High (3+),1
Aalishan Restaurant & Caterer,"Mughlai, North Indian",4.3,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Koramangala,No,Bangalore,290.0,10000.0,Mughlai,0,1,4.036842105263158,1.4828,Mid (Rs150-300),1166.0867678958784,Good (4.0-4.5),Low (1-2),1
